Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Cambodia,0.5000341710130937,0.4783259360867778,0.4891252420049898,0.4808811570748109,0.47134178500391843,0.4881951880121274,0.4850113718431075,0.5191345422063905,0.513442754882765,0.5343954026365578,0.493255489684535,0.4631509653414112,0.43262998393476204,0.4244447456376603,0.4367064008332353,0.438472896218431,0.4449024734142675,0.43999553415194176,0.44127634775150837,0.4869900886386458,0.4854408170929452,0.5095962477934423,0.5032505968283124,0.45447234558475824,0.4753336436652881,0.48631871866494547,0.47591783780591207,0.49315190720050217,0.482447165249245,0.4854534838145841,0.4834152001063638,0.45242549791334385,0.4549715767797892,0.44749520332818216,0.4908713638366141,0.4790550375506759,0.4727265636696462,0.47790715044978044,0.5028015666193117,0.4825873395523117,0.49544500294120275,0.4911943388488606,0.5258740150761612,0.5174843453554644,0.5791727380416695,0.5998928295307456,0.6292515774660605,0.6324890677942671,0.6555974871616057,0.6861057415879823,0.7436204755899106,0.7860763555655885,0.7775980864314479,0.7961773701713981,0.8151041746784303,0.8534497149544588
Cameroon,0.4315115213115948,0.43643416121664164,0.4503868365094541,0.45049796925343555,0.4471538807535521,0.4539015785730792,0.47461382565954613,0.48908535886639964,0.5002703216851254,0.5344991591982187,0.5361796507928515,0.5422720677932372,0.5246957741595477,0.5286380113596261,0.5458510054085609,0.5382249835191486,0.5760263610095947,0.5551328461166488,0.5730225294472776,0.5666189948644409,0.566194826189372,0.5725729373505903,0.5603268492292439,0.5389505127678296,0.566747594936328,0.607060918156109,0.5531825408384706,0.5572395141145023,0.5373586579374522,0.5061888136703534,0.5092324184980579,0.5211993130503737,0.5105317808860158,0.5291914755062186,0.5446641903610632,0.5361062177494071,0.5309332279498571,0.5345902980887094,0.5141048480163728,0.533591784217525,0.5455301534661209,0.5575834813282614,0.5756338395250362,0.5772449723646241,0.5990848964322049,0.6250564756831349,0.6764970402739569,0.6716284646760492,0.7014452211888355,0.728143102106607,0.7423069117682207,0.7548341935773992,0.7815151330937514,0.7829655507566425,0.8000856482793177,0.8457498839230848
Canada,2.3705650076715408,2.867392291793368,3.0896344161487694,2.9381620844674323,3.171051485791259,3.3359572232382506,3.3378951325153285,3.3573031511881735,3.6321088387251312,3.4064215572573557,3.5078166046080907,3.5421858315729624,3.9098585427356336,3.849420723798884,3.927898676483584,4.183264810194992,4.11307107801948,4.176219248966026,4.299489397334465,4.160252455879094,4.030993414399695,3.8002334623824194,3.7253174605489408,3.818746948124487,4.139766267348046,4.424311576921226,4.313640801153686,4.280032425018384,4.784461136891554,4.322687482386403,4.047259449185082,4.018884212281667,4.1846655467796205,4.067437263049232,4.304186443680918,4.49040619406083,4.468039092946434,4.460926203152901,4.779658997258033,4.8959518843451395,4.583154954937159,4.607567631065922,5.043058033269516,5.158961948877777,5.352500211183737,5.007595514873072,4.972839033521373,4.894541666563485,4.640226792428696,4.90104043681321,4.958694268090887,4.9636068242099185,5.224799547655572,4.661197006320749,4.714809384640617,4.749152612601467
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8819205391172815,2.8641426428395493,2.7994728167514675,2.847585650499636,3.0006347524140917,2.5071545414692724,2.6159668404533862,2.643993092460483,2.381265767303094,2.6479639493098492,2.51044979397198,3.0578213284151774,2.9090318796061303,3.1653023728239233,4.235752359809604,3.8533872191003904,3.2505090621832493,3.3251886435260847,3.504331558271695,3.4917568546564453,3.5598648415085936
Central African Republic,0.36127345738122735,0.37256998330194624,0.38226406674295055,0.37619351704295534,0.40277210090303156,0.4286377187399073,0.4581365197821259,0.4857686338729156,0.5055674799779738,0.5230150576163304,0.5313054805389276,0.5676566305291546,0.5911724329256598,0.5712605056203658,0.5852242443153947,0.5968700148325138,0.6016675875348622,0.6198558241907525,0.6976669478288884,0.7062342234879786,0.7164686427321774,0.7397368212653707,0.7803749493878747,0.7447301666525799,0.7363213495818111,0.7774000383537807,0.7551655102643755,0.7702020328120022,0.7819840774543231,0.7859925053411053,0.805911095307356,0.8146141354339601,0.8042618174600837,0.7972077993689525,0.8022447326066755,0.7705670600110309,0.7879470147162971,0.7913367279447888,0.7567158021828656,0.7468993263470246,0.7353868522021396,0.7420811118259037,0.7327767264845844,0.7400296014148425,0.7098644350484403,0.744701258394988,0.7366358308908569,0.7143946640202058,0.7309021670915303,0.6967894462954568,0.7203926866452923,0.7428257980129306,0.7294178503770917,0.701413346092013,0.7240103202853602,0.7473571224721544
Chad,0.7042223690810478,0.7139589543932245,0.7471384309970122,0.7266144704774953,0.7458668369880803,0.7334697654674187,0.7604147766583854,0.7775574093336316,0.7468441254730912,0.7441192178228188,0.7341488486498173,0.7704160960528645,0.7327854896680835,0.6620828792333263,0.6692481596387778,0.6640105791072874,0.7142186984864008,0.7254749912551662,0.7338732213106232,0.7446940535949518,0.7457825006702077,0.7707800994169024,0.7745922775220077,0.6662532226929216,0.7048638947753727,0.7284450585171178,0.7285469405400645,0.7466673478270386,0.7373105572911776,0.7262472816485911,0.7634171110918831,0.7632907745970603,0.7484687754979464,0.7619981028033356,0.7640740250634995,0.7680946003918622,0.8124107720731828,0.8648446004847838,0.8341902388836807,0.8264448951647865,0.8729438234446009,0.8387153123597098,0.8650805480299883,0.8054096350200625,0.8376131581616822,0.8397022293564809,0.8666671840066457,0.8570266553960992,0.8476287295033156,1.004824849549985,0.8602040612593255,0.9948908591911627,0.9307301177270844,0.9686117451449071,0.9094301124360151,0.9297360080762087
Chile,0.7376669743226509,0.804179652139406,0.7883532950063343,0.8116001034269018,0.8048111975145849,0.876386401306265,0.8365653835568764,0.888863441957033,0.8520047465982549,0.9529594878603599,0.9876493488606028,1.026637992595273,0.9076180865670032,1.0014337837845133,0.8128994235990348,0.8245746411301605,0.8472691921009712,0.9214565882103662,1.0235116845070362,0.9931270721649544,1.1555676523505796,1.0074484308478422,0.9573983390428354,1.0838556199113114,0.999686237943116,1.0326855476541357,1.1517463519827988,1.3476428135620564,1.4272371109627375,1.4186051432628066,1.5879660739734673,1.7230599343251332,1.7182570742305288,1.836520705821721,2.043432366012285,2.022649554690541,1.913433370846946,1.8747656351939346,1.8803885440104051,1.9393693735175035,1.805652050921762,1.884571108113114,1.939718942411634,2.074071756558164,2.1315986897134924,2.1344744907403768,2.1869800977842058,2.2109876385217784,1.9412388816523323,2.360647061340247,2.493395815479531,2.5179313569057933,2.536160444043038,2.39900552358181,2.6040467093111714,2.644453865976829
China,0.30157087268434085,0.2906130952468196,0.29845289735850894,0.30736339607047874,0.3236274947433196,0.3385627360036707,0.3243655385011197,0.325793285897791,0.3441833690420844,0.3898782747957821,0.40751173599085255,0.42140998662121343,0.4370034279391207,0.4463743822584664,0.47621026945809447,0.48937986983875903,0.5127382260194251,0.556119279929959,0.5836970049427789,0.5702711470628278,0.5684471614832157,0.5905137942917964,0.6211167461831922,0.6462366518325602,0.6352112278624675,0.6576877485609702,0.6955644780607854,0.7197098965481562,0.7307850943659508,0.7394749504743549,0.767405526299156,0.7942825783822858,0.8478753683215617,0.8755550641697796,0.952834903979458,0.9673274411489844,0.9761019442042963,0.9997972772821958,0.9997805739170262,1.0327004809525686,1.0686792245580272,1.1275045573788758,1.2276104100543266,1.3506624936794023,1.462348222572647,1.5574726387576558,1.6417969330375235,1.6929540239290723,1.8615843683708158,1.9751278775620238,2.098782200115643,2.1744510618463746,2.2219464162654794,2.213265945522303,2.2246016725568727,2.221752126905321
Colombia,0.6958014499764382,0.6998239656493253,0.7142905275378684,0.7211306850590077,0.7152118723463627,0.7426162325032459,0.7390391486211741,0.7778936034347715,0.7824617960990508,0.7975184368259025,0.8231340617560087,0.8425090984068603,0.8591293209091948,0.8684010404770542,0.855829816145677,0.890125797983654,0.9387579639826387,0.9560167392378993,0.9555131813382739,0.9774281814914783,0.9639044909000053,0.9581328646344379,0.9824587178618046,0.9567180890958684,0.9461289062277679,0.9531198138364912,0.9610794671552815,1.005549673715447,0.9866212331329636,0.9898669267180933,0.9886528566151529,1.0284445570207597,1.0719503312225622,1.0935581991368208,1.126629676451301,1.1038663909478486,1.1125374276080122,1.0961213763979676,1.0156362675612034,1.0607161280724962,1.0567491149768367,1.068142825233536,1.0822908609568371,1.04376692068364,1.085353087870206,1.106105304620378,1.113643355918562,1.095033100246208,1.1206788818039664,1.1952848195940422,1.1782389285000057,1.1458881416871602,1.1560969830966357,1.1986819316779271,1.2176200731285856,1.2578017307577234
Comoros,0.17011278339590902,0.17728239607269697,0.17554228081205117,0.17456577275303703,0.20486281765003558,0.20890376996227822,0.21034355248185957,0.22215646060178754,0.23111150446219011,0.27114463811722017,0.30651003329103665,0.3173153658474972,0.3356659696255708,0.37558764562620306,0.38253113949277984,0.4241911738819432,0.4604625890309016,0.4786868287541531,0.5160856474088612,0.5235629657153946,0.5189612136529855,0.5450179100281731,0.5618750262571606,0.5921563602853135,0.5663388574582837,0.5983516347453174,0.562757902491583,0.618306305165251,0.6231100859056984,0.6566150216000156,0.648867512319211,0.701169640496428,0.6946272478651295,0.7276159367198888,0.7402283949507031,0.6749759820060843,0.6744590789757358,0.6716235872577104,0.6951015225602944,0.6318133238589025,0.6050763049333512,0.6519716088971024,0.6139251159436971,0.6129507211685237,0.5817654137523384,0.5863144924578705,0.5695093055820785,0.5999996851925388,0.6633398337226516,0.8814292343081762,0.6322021765337178,0.6097102302470162,0.6788547938339127,0.5531986278331632,0.6163873917426146,0.762501892020041
Congo,0.30400404898929334,0.2937954317236094,0.30940174845018803,0.3045060641238112,0.2943951201875946,0.30183651675050277,0.32132756342966656,0.34097339901852936,0.3398884128597389,0.341816825876622,0.35254085671372426,0.362116477261387,0.3539709108264719,0.3110474632727238,0.323639632086146,0.3530846527142657,0.36486183608958594,0.40318194174733185,0.40010885172991695,0.4161666294908436,0.4063679997645615,0.4434032297318777,0.45750109292353647,0.4531654696169475,0.45455113464777536,0.4511955736930016,0.43827712274775255,0.44715524119264777,0.41677171155223053,0.4140273732881108,0.4847485557070233,0.5592209718076723,0.5479703572090953,0.4987899618279705,0.5140164622253295,0.4210106442770217,0.44043616525425505,0.4167551891990257,0.4336168017152023,0.45941540228115424,0.46754768789840795,0.5088917820596961,0.5154544478899372,0.537611896449919,0.5309820195184172,0.5751566739650342,0.595845660581465,0.5246944557954171,0.6579267110376168,0.5566812213140176,0.5583021843845587,0.6762729887524707,0.7260641015454281,0.6679735052678576,0.6548821899628392,0.6465314082257644
Congo DR,0.3084526743089484,0.30796006463992076,0.3188565662773805,0.3144147829475658,0.3303035032923501,0.3414892585159659,0.34311356092837936,0.36260206959949587,0.3706382402334366,0.3767157001519288,0.3813938434654985,0.3891194244461405,0.38919188885952566,0.3933940981278882,0.3893672231689798,0.3975424404087792,0.39241581209290377,0.39036307284974364,0.4041892898178346,0.4125081861641816,0.420684733364611,0.4318854808730158,0.45288531485876543,0.4624773406030537,0.47983414768716964,0.47563158944317435,0.4777041773648159,0.47894321119511335,0.4822010495648771,0.4935025395780646,0.49643924178864585,0.5036800098458032,0.5213588639047937,0.519536712159377,0.5007095295158882,0.5038884299029202,0.49979402760193825,0.5070025943649776,0.49802704745740484,0.4922862988879185,0.48864375344908617,0.48949328783553064,0.48925638452107156,0.4824809498389964,0.4827104626122101,0.4881111030404023,0.4830936673623246,0.471419279755645,0.4762355349299427,0.46999439828984296,0.470078087154768,0.4699692282799135,0.46438965444090397,0.4587270071510914,0.43906868186602505,0.42695428555643966
Cook Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1076765314401773
Costa Rica,0.7387981559290114,0.7322582776315658,0.7474089135650419,0.7487921533483065,0.8272143641220234,0.8298722254405002,0.8067996238294489,0.8306488837128247,0.8488840483702222,0.9267801569734175,0.981134349819316,0.9210607529906235,1.0628261095463252,1.0466377295627598,1.037019161020402,1.0523732537121961,1.1262799950279585,1.1351632903757005,1.1744291157692288,1.199290550431182,1.015528266020924,0.9805493720852636,1.0084493611777918,1.0666929006983468,1.0153082303144547,1.0071918939017013,1.0494593155181302,1.0516529809310697,1.0928564096576172,1.0836646067571458,1.0874329492327348,1.3275991183420275,1.2880752816902667,1.3708705165173038,1.3283715880325997,1.6521606357237755,1.3663079086189807,1.3434133863015194,1.4027347877302196,1.298758237487844,1.3149835918890804,1.3103163262360205,1.3458091299185106,1.3160089691856884,1.280657104039622,1.4790088959797547,1.596555950894091,1.5498415030330779,1.2641392392092532,1.428687245859616,1.4481986990862565,1.5112144251149315,1.5037747326618631,1.509983884651112,1.5375622542511547,1.6457187883974853
Cote d'Ivoire,0.48705407131068396,0.4787527612263458,0.500140057322596,0.5248452140449924,0.5234379667324887,0.5735132370499059,0.5293207379804965,0.5760022934755753,0.5999604721498836,0.633905583805681,0.6386962887745183,0.6239810579061204,0.672554850252775,0.5971976307076502,0.6223133340910306,0.6298773881989957,0.7107858553622234,0.6636420684391048,0.7195889706224083,0.6714923009902457,0.6525357001936545,0.5966768242262341,0.6273653295782011,0.5628515864144829,0.5987025122574572,0.5909511778843319,0.6307802258375804,0.6456100318579749,0.5709183045248503,0.5908765898857684,0.5382856813821298,0.5619150849705761,0.482290581966954,0.5038683063927737,0.5842710552277509,0.5249558198590397,0.5657672394681069,0.6279573525989168,0.600581860604792,0.6037245639335291,0.5649568282354863,0.585037842161744,0.5806860747683397,0.5639085459201483,0.5792149993548975,0.6177609900229319,0.6046043366079957,0.6584085414012987,0.6229856991111855,0.665431965116801,0.6670118052257634,0.7251620523041382,0.7525581064973443,0.6776759465764065,0.6769547685826626,0.7252039846931337
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9738954120272743,1.1311594906007223,1.1001076251117865,1.3611407826104456,1.3311322042932268,1.7132960926585588,1.7749724869155792,1.6985435964901592,1.7225110692537038,1.8768764677138297,2.0960686512576845,2.1722947642357946,2.3158717145787744,2.3896242965514842,2.5575528112727253,2.6288000952688533,2.722982716680507,2.4094166736526885,2.2980310260263295,2.3893801722880643,2.3697555466135087,2.313827726180051,2.1720508844823794,2.3031985337809764,2.41541761915293
Cuba,0.48153376901708356,0.5209880546609338,0.5331858621902112,0.5665721833340961,0.5908418749406258,0.5733613796470614,0.6080303311677032,0.6465437481040999,0.6843128280763902,0.812080169738293,0.8369796556991361,0.8504876966627894,0.889770201782644,0.9520050579628111,0.9503145064588726,1.0115973125466593,1.031553856856395,1.0828885631041119,1.0874279352260476,1.1811768356336572,1.1221580366312225,1.0935529450723402,1.1676362275939771,1.2251067361638304,1.1634830091694468,1.2024410655920021,1.2403539802726384,1.3087577945054631,1.3513434034474836,1.2704730477735924,1.11930707598816,0.9068557295069192,0.8504364209665366,0.8617668415722333,0.8793076531632018,0.9128373196266034,0.9458412217678275,0.9280227508642472,0.9018492323214986,0.9663676436510389,0.984389826877623,0.9611434381461244,1.0055218526259617,1.033116809038362,1.0742403932391913,1.0774170547466715,1.1180785862925289,1.1083616890838854,1.0868389505437122,1.1601340206225301,1.1614965596665496,1.1593320828919662,1.1138660496107575,1.1134467780694748,1.1286550966599025,1.0904886228254895
Cyprus,0.5727439898561303,0.6458861487090903,0.6357611639053368,0.6053901611184046,0.7264094617349628,0.7456767727273272,0.8819334443382585,0.9319833209991498,1.0367386835235488,1.015124488755785,1.1221434290344927,1.2319792977663726,1.3576946819809328,1.0542347158733003,0.9516073360726622,1.0343047069898743,1.1014022778476593,1.1698599904042644,1.3581226399005197,1.3822895528758419,1.4480495152700847,1.4480526137061278,1.5934829841605909,1.6736134098632862,1.7817553040728118,1.8290670068314108,2.0877014915904093,2.036120684912905,1.8359553217970352,2.1091824853555625,2.389640453747982,2.553282772059134,2.576420185085438,2.636835926377695,2.602040858522111,2.545885113330189,2.5369406345382464,2.7247516757454893,2.6568381235556826,2.8651728814320165,2.940357731577605,3.1150711671259548,3.0507577362516005,3.0636762335225107,3.118737363314489,3.123402478342062,3.2153752908118483,3.243738019396541,3.0458644638138836,3.017333195927109,2.7516294947905076,2.428666339830425,1.9629616981382705,2.047178770948403,2.11396096190078,2.2996209811896677
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8198141953320635,2.674841467465101,2.8984505330579977,3.0473156352638076,3.1004229684428073,3.118771319553057,2.9353437734913275,3.0018382177580665,3.2218984325493687,3.2368097781225322,3.147731352390274,4.0198600741322,3.4571691980296664,3.6572830636047575,3.712660892786776,3.6964252519456977,3.296221559662048,3.668124759706558,3.6039984286671105,3.223979149209183,3.314170434965264,3.3583052639239166,3.3764907845684973,3.429409221189188
Denmark,1.8589735183155929,2.0709842182847025,2.0864900299551183,2.307314037274237,2.3758267164261597,2.496308324568577,2.5953563805005313,3.0822918449468157,3.327671345641075,3.283145595052553,3.253915464088397,3.473989898700355,3.5590096241177602,3.5521835694504986,3.242112841171694,3.85668627831603,3.8583202865268658,3.7900438853789544,4.027809945177228,3.8212577220496025,3.6935235601598553,3.835849811555662,3.5321005350333596,3.938282601861111,3.9716114751034106,4.0519440464503935,4.035420749936811,4.408680879697906,4.401499870917588,4.263792638874602,4.3998485243615715,4.05917863000472,4.169235171942881,4.1586980683563075,4.438188369947788,4.179949633278177,4.349191177728157,4.551395905577083,4.533169371784057,4.749910085993556,4.5455187717935654,4.452114495146278,4.706230166225653,4.672368398854865,4.785933815538396,4.722332444737474,4.716052057590104,4.66187932709206,4.206969715280308,4.2598608691958875,4.153580960982677,4.1073801519449775,4.155041187696821,4.236356192266205,4.390002093626418,4.175228054115447
Djibouti,0.655415649397797,0.6393192187493393,0.629240057868748,0.6343979102825301,0.6750340549168997,0.6944460106569021,0.6183579374160681,0.6581798061384101,0.6331971054473129,0.7152467103942014,0.7002129769580416,0.7233568255963181,0.6905121142823598,0.7098965841322645,0.7022508161392574,0.6900359371844715,0.6388495014334205,0.5901857536133891,0.5697054843946192,0.5898044406324591,0.5274918233497282,0.5260507702024663,0.4970268505967096,0.48623967174422217,0.49233001507789914,0.4415315348543222,0.4128066461015556,0.39864298000061754,0.37334750788034393,0.4910334382382958,0.5738876885374237,0.5608507577635194,0.6748285771683318,0.6793060032449936,0.6673194616871865,0.6938909551274851,0.6953960846723071,0.7254477470764453,0.8039480644575084,0.747956634424211,0.7485118531867236,0.8280265910611683,0.7856140100788584,0.8433414777962314,0.9611422455358329,0.876834889427108,0.9091292505771116,1.0339309172356124,1.122210709115175,0.97829621351267,1.221746571720475,1.502761204649501,1.7404059591283896,1.511855344846039,1.818003109446883,1.4719634081314243
Dominica,0.21837285973195378,0.2219990764326358,0.2500243410286856,0.23902830780818723,0.252973106889801,0.24721946691857116,0.26760135610651603,0.2897806404131437,0.2853678386381543,0.33208650685108587,0.3287492080021877,0.3552473803666482,0.38071563026698774,0.39707680215747715,0.41477513928421755,0.4064431407726963,0.45372513965928085,0.47526455234053255,0.3918251023158237,0.4900113592959201,0.500473877739973,0.5246543382092579,0.5095005790112946,0.5801934953145832,0.6000249332009658,0.6261008750228223,0.6870829782963824,0.8329507854397998,0.9743919913252626,1.054869609822033,1.0693615374954377,0.982812552687743,1.058575630068964,1.028410332799079,1.0383092476610831,1.1033256282478248,1.1802057719470822,1.1866096587798132,1.2929763327083752,1.461277986254338,1.326088848750658,1.257107885436157,1.3190127441623374,1.3026048928775695,1.3956031179731456,1.3215182280802122,1.5866737379003162,1.4312661412536087,1.6947571302659825,1.3326425737298588,1.3857020960623692,1.553406413623617,1.485467157784718,1.5107568853895978,1.6271491686711352,1.4482407392327097
Dominican Republic,0.3139076005111139,0.3313158994413445,0.3444332187216946,0.36160092994578236,0.34102958386108156,0.33601604937380253,0.31636454051357915,0.36089979567958,0.3780771010568588,0.400892433181286,0.42194152848270783,0.46987742634158614,0.4738697178827473,0.49622931632881656,0.4697131624886467,0.49378162096940303,0.5231969699458393,0.5276418678295772,0.5175373759883688,0.5523088652173552,0.5125619404874613,0.5045499874061558,0.5546095940672856,0.5407183678484169,0.504777710896168,0.5342059330309281,0.5965576909311257,0.5908999559253909,0.6169570836558212,0.5496929463361174,0.5710064976830243,0.6061404131437584,0.6137951602137279,0.6369940593711566,0.6811773621576996,0.718452566453048,0.7800974153133018,0.8271540206692821,0.8674927134553273,0.8902088895204029,0.9190999417959466,0.8949598628887697,0.8090135579138938,0.7517578745072928,0.825638371711475,0.918967090760147,0.9199424102666268,0.8949719615405273,0.842656491458657,0.9764128783538915,1.000021576261535,0.9402526258486252,0.9388099685320694,0.9828036446543302,1.0188210331367122,1.055041645801967
Ecuador,0.39851127856104407,0.3904048787928905,0.3852800665481749,0.4077592133531748,0.42684090788185,0.4331834421380363,0.43965989441154274,0.4716630852206494,0.49020484877052817,0.5330193692143108,0.5333096860787835,0.5165842240968802,0.5174461902132015,0.5827131021878634,0.6207515891927086,0.6340427447077079,0.6943116109227422,0.7117471602125368,0.7976443565769318,0.8451237526348356,0.8104693844101314,0.8321069978459539,0.7897033704158359,0.8375329543095239,0.8497985523787469,0.8000767752462083,0.7553731257106877,0.8905848181486327,0.8809101546120921,0.8881179058652554,0.8868140611388302,0.9140397288137928,0.8179289598545897,1.0214361360660729,1.1008194401981342,1.101720630479822,1.2075339562665877,1.1582544273981876,0.941730512544483,0.9462436910051307,1.1105665714924116,1.1144623670471832,1.004762222764772,0.9913273533025666,1.0579001530881644,1.0235874950234747,1.0543207105942491,1.1491139949162312,1.193145638881941,1.2586855819060958,1.2533153176523175,1.1812562028188434,1.1742927687972469,1.2322353173931133,1.1709960964265234,1.049957767579221
Egypt,0.2595644523042246,0.29906346762575436,0.31746451303388123,0.32989721561000285,0.3475601492609863,0.348659381184271,0.3097789980507546,0.3181695460763537,0.29884789276895496,0.31045869247418767,0.3347667167312707,0.3435778262471388,0.31841178527128045,0.3725267884926237,0.40612501919864447,0.4343478582416655,0.44585850766740687,0.4689706352442357,0.46612137656713776,0.5043869620326286,0.5657979802622262,0.5617844101367362,0.6287843412664155,0.6535164889666965,0.6637014299893103,0.6507962086682952,0.6567093618724101,0.6625312732334371,0.6537419050574067,0.680756014405992,0.6812067585356386,0.6894816760343533,0.6947870619464714,0.7112999780933268,0.7416570289425912,0.7668345922114082,0.8138615491141222,0.8435112126712271,0.8766452740444194,0.8640819054156016,0.8624720269038454,0.8663221130819393,0.8453432267903044,0.8668168768613899,0.9919906412449866,1.0500332004086517,1.096050246002468,1.0799916098676472,1.0313541319708237,1.1532085773866014,1.137472654400349,1.1794921956338131,1.1683862853394456,1.1774501536283493,1.1633668285201266,1.1112774400449135
El Salvador,0.36064348375186933,0.3596126197412659,0.3911532891993077,0.4068239495009345,0.3979916632772944,0.4192395620396987,0.3983042131853856,0.4158219068826384,0.42365910269726914,0.4335681024707253,0.45727884299050076,0.4360563009422753,0.4866558364507319,0.4923097554531553,0.4992966597987347,0.4871876906736259,0.5392786273054399,0.5472918800790636,0.5148075476952576,0.5125040507229662,0.5081774131375703,0.48116772559926185,0.4868423707304435,0.524484667111454,0.49276448052877253,0.5028147986823509,0.5101381684301459,0.5431676088517401,0.5581033134014077,0.5742968612942535,0.6768390305968472,0.7189669813137046,0.6659278462346458,0.7239146805347432,0.779335572644403,0.7560142471643682,0.8360557646698387,0.8000051617812962,0.8941230985193646,0.9217864181146636,1.026100637688445,1.0540475414692938,1.0613198717846606,1.0754648519968546,1.1095750255561985,1.1644468109211263,1.2049859057903158,1.1516005942011776,1.1247462671175381,1.154170271674963,1.145240105666385,1.1771022962370588,1.1129714744729111,1.1788834941513013,1.211095291888161,1.2619314347627242
Equatorial Guinea,,,,,,,,,,,,,0.37728677804375815,0.4078954697125705,0.422056204388914,0.4467463132139227,0.4093657169342997,0.46304207575749406,0.4861743840806175,0.5381802249254682,0.5759542696393128,0.4910943181163416,0.4224480331232693,0.43968525870360037,0.4716937233024401,0.4110802838091997,0.49240745394166757,0.4554097990033221,0.45941507251772595,0.47065024219927787,0.4594811538836288,0.4640911232861496,0.43454615284133946,0.3805308141647056,0.43998585006245367,0.40101138092443733,0.593406446336644,0.4733488056305761,0.6768883042568457,0.5391723155815908,1.264136451166739,1.7531629068803012,1.8511403758565994,1.7092542437907214,1.6341286120072065,1.5734034677523598,1.4458123312543545,1.4477396072981288,1.5968548785173209,1.3867389788832778,1.607132277607273,1.3989454235415695,1.3559522524453316,1.3420620461987254,1.2575105605631518,1.151043510657337
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4347708244477952,0.5320586306377474,0.49477242458893794,0.5055176100782646,0.5102320586808213,0.5790216074787234,0.5214479971864983,0.5294664278611364,0.552146162215362,0.4145536846349385,0.49106650887868714,0.4609655273564659,0.49358008139884496,0.4126071801530475,0.41242654665732736,0.32011645574313125,0.33646507314867874,0.33326230687205805,0.33742645821226236,0.3293998826474367,0.3248190442210565,0.3119530133940867,0.30642245904606846,0.30747891944577266
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8754078524035904,2.3361354252543953,2.3561759005809284,2.2935126319330705,2.907018109446376,3.37142542570637,3.273429513124474,3.1242272984886736,3.238422686553747,4.082249210257728,4.220456516835128,5.017879160717884,4.817794999953792,4.164351149363759,4.615236288990401,4.554114138857985,3.823391579923781,3.5942129345306624,3.620246303586806,3.4446905909428884,4.196798857641485,3.6657261597152666,4.079464740031951,4.315258963328039,4.334274595518034
Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5175270735226024,0.5221856307987612,0.5415561354142868,0.5546173551960129,0.5452322701206407,0.5204631583575612,0.5310117987743893,0.5379841130385353,0.5537594755603076,0.5322270695216559,0.5531275059808787,0.5288001835762995,0.5588999208346016,0.5540215756621285,0.5619150974973033,0.5677214827165524,0.5952848793095169,0.6060843153566342,0.6020253289354693,0.6111730078908422,0.6223480093430467,0.6381541100661486,0.6628519225544215,0.6395995760092609
Fiji,0.36128302648190685,0.4001579402695907,0.41440149705542173,0.475748713387079,0.47360734459065024,0.472166475820637,0.47136582360477813,0.5185019757312898,0.5504503158802957,0.5993891591898967,0.5912257643046531,0.6584925019445965,0.6937282382550987,0.7120666921135073,0.6915858458277885,0.6840882976887336,0.8380829398085907,0.8335066103371315,0.9789637319150424,0.9249884652068143,1.066878344036159,0.9623351095418883,0.8445720015741939,0.8635909587660991,0.8700651378908572,0.9348526631335632,0.8796057130787168,0.989558788411272,1.0508475676690325,1.1445620319050702,1.0330521036198812,1.0037495582311275,1.2134936749897884,1.219925312847597,1.31623115107332,1.2446341912632513,1.2196217243778964,1.2056332011334738,1.229607352260005,1.3113166313387687,1.5261867883841418,1.4689666155415415,1.4700296190244568,1.6593717037263704,1.5825771046908534,1.6346141058104124,1.4562994595362733,1.3577363941612537,1.3038833630113278,1.5228402258236136,1.80786996948263,2.0105039753103093,1.8705609698174213,2.3154941145642884,1.8810128431368205,1.9299743503544142
